Data Through|State|COUNTY|County ICU Beds|Avg Ventilators in Use|Severe Case Capacity|Latest COVID-19 Cases|Latest Est Severe Cases|Percent Remaining Capacity|Days to Capacity Failure
20200402|VA|Nottoway County|32|REDACTED (<11)|32|1|0|REDACTED (<11)|
20200402|WA|San Juan County|2|REDACTED (<11)|2|6|0|REDACTED (<11)|17
20200402|WA|Ferry County|4|REDACTED (<11)|4|1|0|REDACTED (<11)|
20200402|WA|Garfield County|4|REDACTED (<11)|4|0|0|REDACTED (<11)|
20200402|WI|Adams County|4|REDACTED (<11)|4|1|0|REDACTED (<11)|
20200402|WI|Pepin County|4|REDACTED (<11)|4|0|0|REDACTED (<11)|
20200402|WI|Lafayette County|4|REDACTED (<11)|4|0|0|REDACTED (<11)|
20200402|WI|Burnett County|4|REDACTED (<11)|4|0|0|REDACTED (<11)|
20200402|WV|Putnam County|12|REDACTED (<11)|12|5|0|REDACTED (<11)|
20200402|WY|Niobrara County|4|REDACTED (<11)|4|0|0|REDACTED (<11)|
20200402|AL|Randolph County|3|REDACTED (<11)|2|6|0|REDACTED (<11)|8
20200402|AL|Cherokee County|8|REDACTED (<11)|7|4|0|REDACTED (<11)|22
20200402|AL|Bibb County|4|REDACTED (<11)|3|4|0|REDACTED (<11)|17
20200402|AL|Washington County|3|REDACTED (<11)|2|3|0|REDACTED (<11)|29
20200402|AL|Bullock County|5|REDACTED (<11)|4|2|0|REDACTED (<11)|
20200402|AR|Cleburne County|4|REDACTED (<11)|3|64|2|REDACTED (<11)|3
20200402|AR|Crittenden County|2|REDACTED (<11)|1|32|1|REDACTED (<11)|1
20200402|AR|Stone County|4|REDACTED (<11)|3|5|0|REDACTED (<11)|
20200402|AR|Randolph County|2|REDACTED (<11)|1|3|0|REDACTED (<11)|
20200402|AR|Scott County|4|REDACTED (<11)|3|1|0|REDACTED (<11)|
20200402|AR|Little River County|4|REDACTED (<11)|3|0|0|REDACTED (<11)|
20200402|AR|Izard County|4|REDACTED (<11)|3|0|0|REDACTED (<11)|
20200402|AR|Franklin County|4|REDACTED (<11)|3|0|0|REDACTED (<11)|
20200402|AR|Clay County|4|REDACTED (<11)|3|0|0|REDACTED (<11)|
20200402|CA|Mono County|2|REDACTED (<11)|1|13|0|REDACTED (<11)|7
20200402|CA|Glenn County|3|REDACTED (<11)|2|2|0|REDACTED (<11)|28
20200402|CA|Trinity County|4|REDACTED (<11)|3|0|0|REDACTED (<11)|
20200402|CA|Lassen County|4|REDACTED (<11)|3|0|0|REDACTED (<11)|
20200402|CO|Teller County|3|REDACTED (<11)|2|7|0|REDACTED (<11)|
20200402|CO|Yuma County|6|REDACTED (<11)|5|2|0|REDACTED (<11)|
20200402|CO|Lake County|1|REDACTED (<11)|1|2|0|REDACTED (<11)|0
20200402|CO|Archuleta County|2|REDACTED (<11)|1|1|0|REDACTED (<11)|
20200402|CO|Prowers County|4|REDACTED (<11)|3|0|0|REDACTED (<11)|
20200402|CO|Conejos County|3|REDACTED (<11)|2|0|0|REDACTED (<11)|
20200402|CO|Cheyenne County|2|REDACTED (<11)|1|0|0|REDACTED (<11)|
20200402|FL|Union County|25|REDACTED (<11)|24|1|0|REDACTED (<11)|
20200402|FL|Hardee County|4|REDACTED (<11)|3|1|0|REDACTED (<11)|
20200402|FL|Franklin County|4|REDACTED (<11)|3|0|0|REDACTED (<11)|
20200402|GA|Early County|3|REDACTED (<11)|2|42|1|REDACTED (<11)|2
20200402|GA|Mitchell County|4|REDACTED (<11)|3|40|1|REDACTED (<11)|4
20200402|GA|Burke County|7|REDACTED (<11)|6|8|0|REDACTED (<11)|16
20200402|GA|Murray County|5|REDACTED (<11)|4|7|0|REDACTED (<11)|15
20200402|GA|Seminole County|8|REDACTED (<11)|7|6|0|REDACTED (<11)|26
20200402|GA|Bacon County|4|REDACTED (<11)|3|6|0|REDACTED (<11)|8
20200402|GA|Randolph County|4|REDACTED (<11)|3|4|0|REDACTED (<11)|23
20200402|GA|Brooks County|4|REDACTED (<11)|3|4|0|REDACTED (<11)|9
20200402|GA|Berrien County|9|REDACTED (<11)|8|3|0|REDACTED (<11)|11
20200402|GA|Wilkes County|4|REDACTED (<11)|3|2|0|REDACTED (<11)|
20200402|GA|Screven County|4|REDACTED (<11)|3|2|0|REDACTED (<11)|
20200402|GA|Morgan County|4|REDACTED (<11)|3|2|0|REDACTED (<11)|
20200402|GA|Clinch County|3|REDACTED (<11)|2|2|0|REDACTED (<11)|
20200402|GA|Lanier County|4|REDACTED (<11)|3|1|0|REDACTED (<11)|
20200402|GA|Jenkins County|3|REDACTED (<11)|2|1|0|REDACTED (<11)|
20200402|GA|Bleckley County|3|REDACTED (<11)|2|1|0|REDACTED (<11)|
20200402|GA|Towns County|4|REDACTED (<11)|3|0|0|REDACTED (<11)|
20200402|IA|Washington County|4|REDACTED (<11)|3|36|1|REDACTED (<11)|5
20200402|IA|Van Buren County|4|REDACTED (<11)|3|3|0|REDACTED (<11)|9
20200402|IA|O'Brien County|6|REDACTED (<11)|5|2|0|REDACTED (<11)|
20200402|IA|Fayette County|8|REDACTED (<11)|7|2|0|REDACTED (<11)|
20200402|IA|Clayton County|7|REDACTED (<11)|6|2|0|REDACTED (<11)|
20200402|IA|Clay County|9|REDACTED (<11)|8|2|0|REDACTED (<11)|
20200402|IA|Montgomery County|8|REDACTED (<11)|7|1|0|REDACTED (<11)|
20200402|IA|Jefferson County|4|REDACTED (<11)|3|1|0|REDACTED (<11)|
20200402|IA|Carroll County|9|REDACTED (<11)|8|1|0|REDACTED (<11)|
20200402|IA|Bremer County|7|REDACTED (<11)|6|1|0|REDACTED (<11)|
20200402|IA|Audubon County|4|REDACTED (<11)|3|1|0|REDACTED (<11)|
20200402|IA|Wayne County|4|REDACTED (<11)|3|0|0|REDACTED (<11)|
20200402|IA|Sac County|4|REDACTED (<11)|3|0|0|REDACTED (<11)|
20200402|IA|Pocahontas County|4|REDACTED (<11)|3|0|0|REDACTED (<11)|
20200402|IA|Osceola County|4|REDACTED (<11)|3|0|0|REDACTED (<11)|
20200402|IA|Ida County|4|REDACTED (<11)|3|0|0|REDACTED (<11)|
20200402|IA|Hamilton County|4|REDACTED (<11)|3|0|0|REDACTED (<11)|
20200402|IA|Greene County|4|REDACTED (<11)|3|0|0|REDACTED (<11)|
20200402|IA|Fremont County|4|REDACTED (<11)|3|0|0|REDACTED (<11)|
20200402|IA|Decatur County|2|REDACTED (<11)|1|0|0|REDACTED (<11)|
20200402|IA|Davis County|4|REDACTED (<11)|3|0|0|REDACTED (<11)|
20200402|IA|Cherokee County|4|REDACTED (<11)|3|0|0|REDACTED (<11)|
20200402|ID|Blaine County|4|REDACTED (<11)|3|351|11|REDACTED (<11)|0
20200402|ID|Elmore County|4|REDACTED (<11)|3|9|0|REDACTED (<11)|4
20200402|ID|Jerome County|4|REDACTED (<11)|3|8|0|REDACTED (<11)|4
20200402|ID|Valley County|4|REDACTED (<11)|3|3|0|REDACTED (<11)|29
20200402|ID|Teton County|2|REDACTED (<11)|1|3|0|REDACTED (<11)|
20200402|ID|Idaho County|7|REDACTED (<11)|6|2|0|REDACTED (<11)|
20200402|ID|Washington County|3|REDACTED (<11)|2|1|0|REDACTED (<11)|
20200402|ID|Minidoka County|3|REDACTED (<11)|2|1|0|REDACTED (<11)|
20200402|ID|Lemhi County|3|REDACTED (<11)|2|0|0|REDACTED (<11)|
20200402|ID|Caribou County|4|REDACTED (<11)|3|0|0|REDACTED (<11)|
20200402|ID|Benewah County|3|REDACTED (<11)|2|0|0|REDACTED (<11)|
20200402|ID|Bear Lake County|4|REDACTED (<11)|3|0|0|REDACTED (<11)|
20200402|IL|Woodford County|4|REDACTED (<11)|3|3|0|REDACTED (<11)|
20200402|IL|Mason County|4|REDACTED (<11)|3|2|0|REDACTED (<11)|
20200402|IL|Fayette County|4|REDACTED (<11)|3|2|0|REDACTED (<11)|21
20200402|IL|Washington County|4|REDACTED (<11)|3|1|0|REDACTED (<11)|
20200402|IL|Piatt County|3|REDACTED (<11)|2|1|0|REDACTED (<11)|
20200402|IL|Ogle County|4|REDACTED (<11)|3|1|0|REDACTED (<11)|
20200402|IL|Warren County|4|REDACTED (<11)|3|0|0|REDACTED (<11)|
20200402|IL|Wabash County|4|REDACTED (<11)|3|0|0|REDACTED (<11)|
20200402|IL|Pike County|4|REDACTED (<11)|3|0|0|REDACTED (<11)|
20200402|IL|Lawrence County|4|REDACTED (<11)|3|0|0|REDACTED (<11)|
20200402|IL|Hancock County|3|REDACTED (<11)|2|0|0|REDACTED (<11)|
20200402|IL|Edgar County|4|REDACTED (<11)|3|0|0|REDACTED (<11)|
20200402|IN|Jennings County|4|REDACTED (<11)|3|23|1|REDACTED (<11)|7
20200402|IN|Rush County|4|REDACTED (<11)|3|7|0|REDACTED (<11)|13
20200402|IN|Gibson County|5|REDACTED (<11)|4|4|0|REDACTED (<11)|
20200402|IN|Clay County|4|REDACTED (<11)|3|1|0|REDACTED (<11)|
20200402|IN|Pulaski County|4|REDACTED (<11)|3|0|0|REDACTED (<11)|
20200402|KS|Morris County|4|REDACTED (<11)|3|2|0|REDACTED (<11)|
20200402|KS|Miami County|109|REDACTED (<11)|108|1|0|REDACTED (<11)|
20200402|KS|Cloud County|4|REDACTED (<11)|3|1|0|REDACTED (<11)|
20200402|KS|Washington County|8|REDACTED (<11)|7|0|0|REDACTED (<11)|
20200402|KS|Sherman County|4|REDACTED (<11)|3|0|0|REDACTED (<11)|
20200402|KS|Scott County|4|REDACTED (<11)|3|0|0|REDACTED (<11)|
20200402|KS|Russell County|3|REDACTED (<11)|2|0|0|REDACTED (<11)|
20200402|KS|Rooks County|3|REDACTED (<11)|2|0|0|REDACTED (<11)|
20200402|KS|Rice County|4|REDACTED (<11)|3|0|0|REDACTED (<11)|
20200402|KS|Rawlins County|3|REDACTED (<11)|2|0|0|REDACTED (<11)|
20200402|KS|Norton County|4|REDACTED (<11)|3|0|0|REDACTED (<11)|
20200402|KS|Meade County|3|REDACTED (<11)|2|0|0|REDACTED (<11)|
20200402|KS|Marion County|5|REDACTED (<11)|4|0|0|REDACTED (<11)|
20200402|KS|Lincoln County|2|REDACTED (<11)|1|0|0|REDACTED (<11)|
20200402|KS|Kearny County|4|REDACTED (<11)|3|0|0|REDACTED (<11)|
20200402|KS|Greeley County|3|REDACTED (<11)|2|0|0|REDACTED (<11)|
20200402|KS|Grant County|5|REDACTED (<11)|4|0|0|REDACTED (<11)|
20200402|KS|Graham County|3|REDACTED (<11)|2|0|0|REDACTED (<11)|
20200402|KS|Dickinson County|6|REDACTED (<11)|5|0|0|REDACTED (<11)|
20200402|KY|Woodford County|4|REDACTED (<11)|3|7|0|REDACTED (<11)|17
20200402|KY|Wayne County|4|REDACTED (<11)|3|3|0|REDACTED (<11)|17
20200402|KY|Grant County|3|REDACTED (<11)|2|2|0|REDACTED (<11)|26
20200402|KY|Monroe County|9|REDACTED (<11)|8|0|0|REDACTED (<11)|
20200402|KY|Hart County|4|REDACTED (<11)|3|0|0|REDACTED (<11)|
20200402|KY|Clinton County|7|REDACTED (<11)|6|0|0|REDACTED (<11)|
20200402|KY|Caldwell County|4|REDACTED (<11)|3|0|0|REDACTED (<11)|
20200402|LA|De Soto Parish|6|REDACTED (<11)|5|42|1|REDACTED (<11)|7
20200402|LA|Assumption Parish|3|REDACTED (<11)|2|31|1|REDACTED (<11)|3
20200402|LA|Union Parish|6|REDACTED (<11)|5|13|0|REDACTED (<11)|15
20200402|LA|Bienville Parish|4|REDACTED (<11)|3|8|0|REDACTED (<11)|11
20200402|LA|Caldwell Parish|13|REDACTED (<11)|12|1|0|REDACTED (<11)|
20200402|MA|Nantucket County|3|REDACTED (<11)|2|7|0|REDACTED (<11)|16
20200402|MI|Kalkaska County|1|REDACTED (<11)|1|7|0|REDACTED (<11)|0
20200402|MI|Allegan County|4|REDACTED (<11)|3|5|0|REDACTED (<11)|15
20200402|MI|Luce County|4|REDACTED (<11)|3|1|0|REDACTED (<11)|
20200402|MI|Baraga County|3|REDACTED (<11)|2|0|0|REDACTED (<11)|
20200402|MN|Watonwan County|8|REDACTED (<11)|7|3|0|REDACTED (<11)|10
20200402|MN|Waseca County|3|REDACTED (<11)|2|3|0|REDACTED (<11)|
20200402|MN|Renville County|3|REDACTED (<11)|2|2|0|REDACTED (<11)|
20200402|MN|Faribault County|4|REDACTED (<11)|3|2|0|REDACTED (<11)|26
20200402|MN|Wilkin County|4|REDACTED (<11)|3|1|0|REDACTED (<11)|
20200402|MN|Lincoln County|7|REDACTED (<11)|6|1|0|REDACTED (<11)|
20200402|MN|Todd County|2|REDACTED (<11)|1|0|0|REDACTED (<11)|
20200402|MN|Redwood County|4|REDACTED (<11)|3|0|0|REDACTED (<11)|
20200402|MN|Pope County|3|REDACTED (<11)|2|0|0|REDACTED (<11)|
20200402|MN|Pipestone County|3|REDACTED (<11)|2|0|0|REDACTED (<11)|
20200402|MN|Pine County|2|REDACTED (<11)|1|0|0|REDACTED (<11)|
20200402|MN|Norman County|2|REDACTED (<11)|1|0|0|REDACTED (<11)|
20200402|MN|Marshall County|2|REDACTED (<11)|1|0|0|REDACTED (<11)|
20200402|MN|Lake County|3|REDACTED (<11)|2|0|0|REDACTED (<11)|
20200402|MO|Perry County|4|REDACTED (<11)|3|19|1|REDACTED (<11)|7
20200402|MO|Callaway County|3|REDACTED (<11)|2|18|1|REDACTED (<11)|6
20200402|MO|Cedar County|4|REDACTED (<11)|3|3|0|REDACTED (<11)|
20200402|MO|Gasconade County|4|REDACTED (<11)|3|1|0|REDACTED (<11)|
20200402|MO|Atchison County|3|REDACTED (<11)|2|1|0|REDACTED (<11)|
20200402|MO|Linn County|4|REDACTED (<11)|3|0|0|REDACTED (<11)|
20200402|MO|Grundy County|4|REDACTED (<11)|3|0|0|REDACTED (<11)|
20200402|MO|Dent County|4|REDACTED (<11)|3|0|0|REDACTED (<11)|
20200402|MO|Barton County|4|REDACTED (<11)|3|0|0|REDACTED (<11)|
20200402|MS|Tippah County|4|REDACTED (<11)|3|29|1|REDACTED (<11)|9
20200402|MS|Chickasaw County|7|REDACTED (<11)|6|14|0|REDACTED (<11)|21
20200402|MS|Walthall County|4|REDACTED (<11)|3|10|0|REDACTED (<11)|17
20200402|MS|Copiah County|4|REDACTED (<11)|3|10|0|REDACTED (<11)|24
20200402|MS|Winston County|2|REDACTED (<11)|1|9|0|REDACTED (<11)|8
20200402|MS|Yalobusha County|5|REDACTED (<11)|4|7|0|REDACTED (<11)|20
20200402|MS|Leake County|4|REDACTED (<11)|3|6|0|REDACTED (<11)|26
20200402|MS|Franklin County|4|REDACTED (<11)|3|3|0|REDACTED (<11)|
20200402|MS|Greene County|1|REDACTED (<11)|1|0|0|REDACTED (<11)|
20200402|MT|Toole County|4|REDACTED (<11)|3|6|0|REDACTED (<11)|30
20200402|MT|Roosevelt County|13|REDACTED (<11)|12|1|0|REDACTED (<11)|
20200402|MT|Carbon County|2|REDACTED (<11)|1|1|0|REDACTED (<11)|
20200402|MT|Sheridan County|3|REDACTED (<11)|2|0|0|REDACTED (<11)|
20200402|MT|Phillips County|1|REDACTED (<11)|1|0|0|REDACTED (<11)|
20200402|MT|Glacier County|8|REDACTED (<11)|7|0|0|REDACTED (<11)|
20200402|MT|Fergus County|4|REDACTED (<11)|3|0|0|REDACTED (<11)|
20200402|MT|Beaverhead County|3|REDACTED (<11)|2|0|0|REDACTED (<11)|
20200402|NC|Davie County|9|REDACTED (<11)|8|11|0|REDACTED (<11)|14
20200402|NC|Washington County|4|REDACTED (<11)|3|2|0|REDACTED (<11)|23
20200402|NC|Stokes County|4|REDACTED (<11)|3|2|0|REDACTED (<11)|
20200402|NC|Swain County|8|REDACTED (<11)|7|0|0|REDACTED (<11)|
20200402|NC|Pender County|4|REDACTED (<11)|3|0|0|REDACTED (<11)|
20200402|ND|Walsh County|4|REDACTED (<11)|3|1|0|REDACTED (<11)|
20200402|ND|Traill County|7|REDACTED (<11)|6|0|0|REDACTED (<11)|
20200402|ND|Ransom County|4|REDACTED (<11)|3|0|0|REDACTED (<11)|
20200402|ND|Griggs County|3|REDACTED (<11)|2|0|0|REDACTED (<11)|
20200402|ND|Dickey County|3|REDACTED (<11)|2|0|0|REDACTED (<11)|
20200402|ND|Cavalier County|3|REDACTED (<11)|2|0|0|REDACTED (<11)|
20200402|NE|Hamilton County|2|REDACTED (<11)|1|2|0|REDACTED (<11)|24
20200402|NE|Cuming County|4|REDACTED (<11)|3|1|0|REDACTED (<11)|
20200402|NE|Thurston County|6|REDACTED (<11)|5|0|0|REDACTED (<11)|
20200402|NE|Thayer County|3|REDACTED (<11)|2|0|0|REDACTED (<11)|
20200402|NE|Richardson County|4|REDACTED (<11)|3|0|0|REDACTED (<11)|
20200402|NE|Pierce County|6|REDACTED (<11)|5|0|0|REDACTED (<11)|
20200402|NE|Nuckolls County|4|REDACTED (<11)|3|0|0|REDACTED (<11)|
20200402|NE|Morrill County|3|REDACTED (<11)|2|0|0|REDACTED (<11)|
20200402|NE|Merrick County|3|REDACTED (<11)|2|0|0|REDACTED (<11)|
20200402|NE|Johnson County|3|REDACTED (<11)|2|0|0|REDACTED (<11)|
20200402|NE|Furnas County|3|REDACTED (<11)|2|0|0|REDACTED (<11)|
20200402|NE|Dundy County|2|REDACTED (<11)|1|0|0|REDACTED (<11)|
20200402|NE|Dawes County|4|REDACTED (<11)|3|0|0|REDACTED (<11)|
20200402|NE|Custer County|6|REDACTED (<11)|5|0|0|REDACTED (<11)|
20200402|NE|Cherry County|4|REDACTED (<11)|3|0|0|REDACTED (<11)|
20200402|NM|Cibola County|5|REDACTED (<11)|4|5|0|REDACTED (<11)|17
20200402|NM|Colfax County|4|REDACTED (<11)|3|0|0|REDACTED (<11)|
20200402|NV|Humboldt County|3|REDACTED (<11)|2|3|0|REDACTED (<11)|18
20200402|NV|Pershing County|2|REDACTED (<11)|1|0|0|REDACTED (<11)|
20200402|NV|Mineral County|2|REDACTED (<11)|1|0|0|REDACTED (<11)|
20200402|NY|Essex County|4|REDACTED (<11)|3|6|0|REDACTED (<11)|
20200402|OH|Wyandot County|4|REDACTED (<11)|3|2|0|REDACTED (<11)|28
20200402|OH|Paulding County|4|REDACTED (<11)|3|0|0|REDACTED (<11)|
20200402|OH|Adams County|4|REDACTED (<11)|3|0|0|REDACTED (<11)|
20200402|OK|McClain County|7|REDACTED (<11)|6|11|0|REDACTED (<11)|8
20200402|OK|Adair County|5|REDACTED (<11)|4|9|0|REDACTED (<11)|13
20200402|OK|Garvin County|5|REDACTED (<11)|4|8|0|REDACTED (<11)|17
20200402|OK|Nowata County|4|REDACTED (<11)|3|6|0|REDACTED (<11)|14
20200402|OK|Lincoln County|8|REDACTED (<11)|7|6|0|REDACTED (<11)|23
20200402|OK|Noble County|5|REDACTED (<11)|4|5|0|REDACTED (<11)|26
20200402|OK|Sequoyah County|7|REDACTED (<11)|6|4|0|REDACTED (<11)|25
20200402|OK|Love County|4|REDACTED (<11)|3|2|0|REDACTED (<11)|14
20200402|OK|Latimer County|8|REDACTED (<11)|7|2|0|REDACTED (<11)|
20200402|OK|Kingfisher County|4|REDACTED (<11)|3|2|0|REDACTED (<11)|
20200402|OK|Greer County|3|REDACTED (<11)|2|2|0|REDACTED (<11)|
20200402|OK|Texas County|8|REDACTED (<11)|7|1|0|REDACTED (<11)|
20200402|OK|Atoka County|4|REDACTED (<11)|3|1|0|REDACTED (<11)|
20200402|OK|Woods County|4|REDACTED (<11)|3|0|0|REDACTED (<11)|
20200402|OK|McCurtain County|6|REDACTED (<11)|5|0|0|REDACTED (<11)|
20200402|OK|Marshall County|4|REDACTED (<11)|3|0|0|REDACTED (<11)|
20200402|OK|Johnston County|4|REDACTED (<11)|3|0|0|REDACTED (<11)|
20200402|OK|Ellis County|4|REDACTED (<11)|3|0|0|REDACTED (<11)|
20200402|OK|Cimarron County|4|REDACTED (<11)|3|0|0|REDACTED (<11)|
20200402|OK|Beaver County|4|REDACTED (<11)|3|0|0|REDACTED (<11)|
20200402|OR|Polk County|3|REDACTED (<11)|2|18|1|REDACTED (<11)|7
20200402|OR|Morrow County|4|REDACTED (<11)|3|1|0|REDACTED (<11)|
20200402|OR|Lake County|4|REDACTED (<11)|3|0|0|REDACTED (<11)|
20200402|OR|Curry County|3|REDACTED (<11)|2|0|0|REDACTED (<11)|
20200402|PA|Fulton County|4|REDACTED (<11)|3|0|0|REDACTED (<11)|
20200402|SC|Edgefield County|4|REDACTED (<11)|3|4|0|REDACTED (<11)|18
20200402|SC|Allendale County|4|REDACTED (<11)|3|1|0|REDACTED (<11)|
20200402|SD|Lawrence County|5|REDACTED (<11)|4|9|0|REDACTED (<11)|12
20200402|SD|Roberts County|4|REDACTED (<11)|3|2|0|REDACTED (<11)|18
20200402|SD|Meade County|3|REDACTED (<11)|2|1|0|REDACTED (<11)|
20200402|SD|Lake County|4|REDACTED (<11)|3|1|0|REDACTED (<11)|
20200402|SD|Kingsbury County|1|REDACTED (<11)|1|1|0|REDACTED (<11)|0
20200402|SD|Fall River County|4|REDACTED (<11)|3|1|0|REDACTED (<11)|
20200402|SD|Charles Mix County|6|REDACTED (<11)|5|1|0|REDACTED (<11)|
20200402|SD|Bon Homme County|8|REDACTED (<11)|7|1|0|REDACTED (<11)|
20200402|SD|Walworth County|4|REDACTED (<11)|3|0|0|REDACTED (<11)|
20200402|SD|Tripp County|4|REDACTED (<11)|3|0|0|REDACTED (<11)|
20200402|SD|Gregory County|7|REDACTED (<11)|6|0|0|REDACTED (<11)|
20200402|SD|Grant County|4|REDACTED (<11)|3|0|0|REDACTED (<11)|
20200402|TN|Macon County|4|REDACTED (<11)|3|5|0|REDACTED (<11)|16
20200402|TN|Cannon County|5|REDACTED (<11)|4|4|0|REDACTED (<11)|29
20200402|TN|Wayne County|5|REDACTED (<11)|4|2|0|REDACTED (<11)|15
20200402|TN|Marshall County|4|REDACTED (<11)|3|2|0|REDACTED (<11)|14
20200402|TN|Johnson County|1|REDACTED (<11)|1|2|0|REDACTED (<11)|0
20200402|TN|Bledsoe County|4|REDACTED (<11)|3|2|0|REDACTED (<11)|
20200402|TN|Houston County|4|REDACTED (<11)|3|1|0|REDACTED (<11)|
20200402|TN|Henderson County|6|REDACTED (<11)|5|0|0|REDACTED (<11)|
20200402|TN|Hancock County|2|REDACTED (<11)|1|0|0|REDACTED (<11)|
20200402|TX|Terry County|5|REDACTED (<11)|4|4|0|REDACTED (<11)|24
20200402|TX|Grimes County|3|REDACTED (<11)|2|3|0|REDACTED (<11)|
20200402|TX|Dawson County|4|REDACTED (<11)|3|3|0|REDACTED (<11)|15
20200402|TX|Deaf Smith County|5|REDACTED (<11)|4|2|0|REDACTED (<11)|
20200402|TX|Yoakum County|4|REDACTED (<11)|3|1|0|REDACTED (<11)|
20200402|TX|Montague County|9|REDACTED (<11)|8|1|0|REDACTED (<11)|
20200402|TX|Gaines County|4|REDACTED (<11)|3|1|0|REDACTED (<11)|
20200402|TX|Falls County|6|REDACTED (<11)|5|1|0|REDACTED (<11)|
20200402|TX|Burleson County|3|REDACTED (<11)|2|1|0|REDACTED (<11)|
20200402|TX|Winkler County|3|REDACTED (<11)|2|0|0|REDACTED (<11)|
20200402|TX|Wilbarger County|8|REDACTED (<11)|7|0|0|REDACTED (<11)|
20200402|TX|Stonewall County|3|REDACTED (<11)|2|0|0|REDACTED (<11)|
20200402|TX|Sabine County|4|REDACTED (<11)|3|0|0|REDACTED (<11)|
20200402|TX|Ochiltree County|4|REDACTED (<11)|3|0|0|REDACTED (<11)|
20200402|TX|Madison County|3|REDACTED (<11)|2|0|0|REDACTED (<11)|
20200402|TX|Jack County|3|REDACTED (<11)|2|0|0|REDACTED (<11)|
20200402|TX|Houston County|4|REDACTED (<11)|3|0|0|REDACTED (<11)|
20200402|TX|Hamilton County|7|REDACTED (<11)|6|0|0|REDACTED (<11)|
20200402|TX|Frio County|4|REDACTED (<11)|3|0|0|REDACTED (<11)|
20200402|TX|Freestone County|6|REDACTED (<11)|5|0|0|REDACTED (<11)|
20200402|TX|Floyd County|4|REDACTED (<11)|3|0|0|REDACTED (<11)|
20200402|TX|Baylor County|5|REDACTED (<11)|4|0|0|REDACTED (<11)|
20200402|TX|Bailey County|4|REDACTED (<11)|3|0|0|REDACTED (<11)|
20200402|UT|Summit County|4|REDACTED (<11)|3|195|6|REDACTED (<11)|0
20200402|UT|Kane County|4|REDACTED (<11)|3|1|0|REDACTED (<11)|
20200402|UT|Sevier County|4|REDACTED (<11)|3|0|0|REDACTED (<11)|
20200402|UT|Juab County|4|REDACTED (<11)|3|0|0|REDACTED (<11)|
20200402|VA|Dickenson County|1|REDACTED (<11)|1|0|0|REDACTED (<11)|
20200402|VA|Bath County|2|REDACTED (<11)|1|0|0|REDACTED (<11)|
20200402|VT|Addison County|4|REDACTED (<11)|3|26|1|REDACTED (<11)|9
20200402|WA|Adams County|5|REDACTED (<11)|4|20|1|REDACTED (<11)|7
20200402|WA|Lincoln County|8|REDACTED (<11)|7|1|0|REDACTED (<11)|
20200402|WI|Clark County|4|REDACTED (<11)|3|6|0|REDACTED (<11)|18
20200402|WI|Vilas County|2|REDACTED (<11)|1|3|0|REDACTED (<11)|22
20200402|WI|Calumet County|4|REDACTED (<11)|3|3|0|REDACTED (<11)|
20200402|WI|Richland County|4|REDACTED (<11)|3|2|0|REDACTED (<11)|
20200402|WI|Oconto County|6|REDACTED (<11)|5|1|0|REDACTED (<11)|
20200402|WI|Crawford County|4|REDACTED (<11)|3|1|0|REDACTED (<11)|
20200402|WI|Washburn County|7|REDACTED (<11)|6|0|0|REDACTED (<11)|
20200402|WI|Sawyer County|4|REDACTED (<11)|3|0|0|REDACTED (<11)|
20200402|WI|Price County|4|REDACTED (<11)|3|0|0|REDACTED (<11)|
20200402|WV|Barbour County|2|REDACTED (<11)|1|1|0|REDACTED (<11)|
20200402|WV|Webster County|4|REDACTED (<11)|3|0|0|REDACTED (<11)|
20200402|WV|Taylor County|4|REDACTED (<11)|3|0|0|REDACTED (<11)|
20200402|WV|Calhoun County|4|REDACTED (<11)|3|0|0|REDACTED (<11)|
20200402|WY|Johnson County|4|REDACTED (<11)|3|8|0|REDACTED (<11)|17
20200402|WY|Crook County|3|REDACTED (<11)|2|0|0|REDACTED (<11)|
20200402|WY|Big Horn County|4|REDACTED (<11)|3|0|0|REDACTED (<11)|
20200402|AL|St. Clair County|6|REDACTED (<11)|4|19|1|REDACTED (<11)|12
20200402|AL|Tallapoosa County|14|REDACTED (<11)|12|17|1|REDACTED (<11)|16
20200402|AL|Chilton County|6|REDACTED (<11)|4|14|0|REDACTED (<11)|14
20200402|AL|Autauga County|6|REDACTED (<11)|4|10|0|REDACTED (<11)|22
20200402|AL|Jackson County|10|REDACTED (<11)|8|9|0|REDACTED (<11)|21
20200402|AL|Pike County|9|REDACTED (<11)|7|7|0|REDACTED (<11)|23
20200402|AL|Clay County|4|REDACTED (<11)|2|7|0|REDACTED (<11)|8
20200402|AL|Blount County|6|REDACTED (<11)|4|6|0|REDACTED (<11)|
20200402|AL|Marengo County|5|REDACTED (<11)|3|5|0|REDACTED (<11)|23
20200402|AL|Dallas County|23|REDACTED (<11)|21|4|0|REDACTED (<11)|
20200402|AL|Monroe County|8|REDACTED (<11)|6|3|0|REDACTED (<11)|14
20200402|AL|Lawrence County|6|REDACTED (<11)|4|3|0|REDACTED (<11)|
20200402|AL|Coffee County|7|REDACTED (<11)|5|3|0|REDACTED (<11)|
20200402|AL|Winston County|4|REDACTED (<11)|2|2|0|REDACTED (<11)|
20200402|AL|Clarke County|10|REDACTED (<11)|8|2|0|REDACTED (<11)|
20200402|AL|Fayette County|8|REDACTED (<11)|6|1|0|REDACTED (<11)|
